,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
6064,68.0,58.0,62.0,66.0,67.0,203603.0,68.0,60.0,58.0,67.0,62.0,66.0,67.0,61.0,67.0,62.0,68.0,60.0,58.0,67.0,62.0,66.0,67.0,61.0,67.0,62.0,61.0
6065,60.0,66.0,65.0,58.0,61.0,208723.0,60.0,68.0,66.0,61.0,65.0,58.0,63.0,55.0,61.0,68.0,60.0,68.0,66.0,61.0,65.0,58.0,63.0,55.0,61.0,68.0,55.0
6066,65.0,44.0,49.0,66.0,60.0,212819.0,65.0,53.0,44.0,60.0,49.0,66.0,68.0,65.0,68.0,55.0,65.0,53.0,44.0,60.0,49.0,66.0,68.0,65.0,68.0,55.0,65.0
6067,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,215123.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6068,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,18771.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6069,69.0,63.0,65.0,69.0,68.0,228179.0,69.0,66.0,63.0,68.0,65.0,69.0,69.0,68.0,69.0,66.0,69.0,66.0,63.0,68.0,65.0,69.0,69.0,68.0,69.0,66.0,68.0
6070,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,189267.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6071,68.0,59.0,62.0,68.0,65.0,196948.0,68.0,62.0,59.0,65.0,62.0,68.0,68.0,66.0,68.0,63.0,68.0,62.0,59.0,65.0,62.0,68.0,68.0,66.0,68.0,63.0,66.0
6072,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,213588.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6073,69.0,51.0,58.0,68.0,66.0,148564.0,69.0,55.0,51.0,66.0,58.0,68.0,68.0,64.0,69.0,58.0,69.0,55.0,51.0,66.0,58.0,68.0,68.0,64.0,69.0,58.0,64.0
6074,42.0,68.0,62.0,41.0,48.0,230228.0,42.0,62.0,68.0,48.0,62.0,41.0,43.0,43.0,41.0,59.0,42.0,62.0,68.0,48.0,62.0,41.0,43.0,43.0,41.0,59.0,43.0
6075,68.0,39.0,47.0,68.0,61.0,233556.0,68.0,48.0,39.0,61.0,47.0,68.0,68.0,65.0,69.0,51.0,68.0,48.0,39.0,61.0,47.0,68.0,68.0,65.0,69.0,51.0,65.0
6076,65.0,58.0,66.0,61.0,68.0,176724.0,65.0,60.0,58.0,68.0,66.0,61.0,63.0,55.0,62.0,63.0,65.0,60.0,58.0,68.0,66.0,61.0,63.0,55.0,62.0,63.0,55.0
6077,63.0,67.0,68.0,62.0,65.0,197717.0,63.0,63.0,67.0,65.0,68.0,62.0,62.0,63.0,61.0,64.0,63.0,63.0,67.0,65.0,68.0,62.0,62.0,63.0,61.0,64.0,63.0
6078,49.0,68.0,64.0,48.0,55.0,201301.0,49.0,61.0,68.0,55.0,64.0,48.0,48.0,50.0,46.0,58.0,49.0,61.0,68.0,55.0,64.0,48.0,48.0,50.0,46.0,58.0,50.0
6079,67.0,48.0,54.0,67.0,64.0,178773.0,67.0,54.0,48.0,64.0,54.0,67.0,68.0,65.0,68.0,57.0,67.0,54.0,48.0,64.0,54.0,67.0,68.0,65.0,68.0,57.0,65.0
6080,60.0,45.0,45.0,64.0,54.0,207702.0,60.0,45.0,45.0,54.0,45.0,64.0,58.0,68.0,60.0,46.0,60.0,45.0,45.0,54.0,45.0,64.0,58.0,68.0,60.0,46.0,68.0
6081,67.0,39.0,46.0,66.0,60.0,232278.0,67.0,46.0,39.0,60.0,46.0,66.0,68.0,63.0,68.0,49.0,67.0,46.0,39.0,60.0,46.0,66.0,68.0,63.0,68.0,49.0,63.0
6082,68.0,40.0,48.0,68.0,62.0,239446.0,68.0,49.0,40.0,62.0,48.0,68.0,68.0,65.0,69.0,52.0,68.0,49.0,40.0,62.0,48.0,68.0,68.0,65.0,69.0,52.0,65.0
6083,63.0,43.0,45.0,66.0,55.0,227159.0,63.0,43.0,43.0,55.0,45.0,66.0,62.0,68.0,63.0,45.0,63.0,43.0,43.0,55.0,45.0,66.0,62.0,68.0,63.0,45.0,68.0
6084,59.0,68.0,66.0,59.0,62.0,202073.0,59.0,63.0,68.0,62.0,66.0,59.0,58.0,61.0,56.0,62.0,59.0,63.0,68.0,62.0,66.0,59.0,58.0,61.0,56.0,62.0,61.0
6085,41.0,68.0,61.0,40.0,46.0,204633.0,41.0,61.0,68.0,46.0,61.0,40.0,41.0,43.0,39.0,57.0,41.0,61.0,68.0,46.0,61.0,40.0,41.0,43.0,39.0,57.0,43.0
6086,41.0,68.0,62.0,41.0,49.0,216665.0,41.0,60.0,68.0,49.0,62.0,41.0,43.0,44.0,40.0,57.0,41.0,60.0,68.0,49.0,62.0,41.0,43.0,44.0,40.0,57.0,44.0
6087,66.0,64.0,68.0,65.0,68.0,53593.0,66.0,64.0,64.0,68.0,68.0,65.0,66.0,63.0,65.0,65.0,66.0,64.0,64.0,68.0,68.0,65.0,66.0,63.0,65.0,65.0,63.0
6088,56.0,68.0,65.0,56.0,58.0,193369.0,56.0,68.0,68.0,58.0,65.0,56.0,60.0,57.0,58.0,67.0,56.0,68.0,68.0,58.0,65.0,56.0,60.0,57.0,58.0,67.0,57.0
6089,43.0,68.0,62.0,41.0,49.0,139866.0,43.0,59.0,68.0,49.0,62.0,41.0,45.0,44.0,41.0,57.0,43.0,59.0,68.0,49.0,62.0,41.0,45.0,44.0,41.0,57.0,44.0
6090,63.0,66.0,66.0,63.0,63.0,208730.0,63.0,68.0,66.0,63.0,66.0,63.0,66.0,62.0,65.0,69.0,63.0,68.0,66.0,63.0,66.0,63.0,66.0,62.0,65.0,69.0,62.0
6091,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,215130.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6092,65.0,46.0,49.0,67.0,59.0,159578.0,65.0,47.0,46.0,59.0,49.0,67.0,65.0,68.0,66.0,50.0,65.0,47.0,46.0,59.0,49.0,67.0,65.0,68.0,66.0,50.0,68.0
6093,68.0,56.0,62.0,67.0,67.0,230490.0,68.0,61.0,56.0,67.0,62.0,67.0,69.0,64.0,68.0,63.0,68.0,61.0,56.0,67.0,62.0,67.0,69.0,64.0,68.0,63.0,64.0
6094,65.0,67.0,68.0,63.0,67.0,202331.0,65.0,69.0,67.0,67.0,68.0,63.0,65.0,61.0,63.0,69.0,65.0,69.0,67.0,67.0,68.0,63.0,65.0,61.0,63.0,69.0,61.0
6095,66.0,40.0,48.0,66.0,61.0,199516.0,66.0,49.0,40.0,61.0,48.0,66.0,68.0,63.0,68.0,53.0,66.0,49.0,40.0,61.0,48.0,66.0,68.0,63.0,68.0,53.0,63.0
6096,54.0,64.0,64.0,51.0,57.0,215388.0,54.0,68.0,64.0,57.0,64.0,51.0,60.0,47.0,56.0,68.0,54.0,68.0,64.0,57.0,64.0,51.0,60.0,47.0,56.0,68.0,47.0
6097,62.0,49.0,48.0,65.0,56.0,191068.0,62.0,49.0,49.0,56.0,48.0,65.0,61.0,68.0,63.0,49.0,62.0,49.0,49.0,56.0,48.0,65.0,61.0,68.0,63.0,49.0,68.0
6098,70.0,61.0,64.0,69.0,68.0,198749.0,70.0,64.0,61.0,68.0,64.0,69.0,69.0,68.0,69.0,65.0,70.0,64.0,61.0,68.0,64.0,69.0,69.0,68.0,69.0,65.0,68.0
6099,60.0,67.0,67.0,57.0,63.0,200797.0,60.0,68.0,67.0,63.0,67.0,57.0,62.0,56.0,60.0,68.0,60.0,68.0,67.0,63.0,67.0,57.0,62.0,56.0,60.0,68.0,56.0
6100,61.0,47.0,48.0,64.0,56.0,202077.0,61.0,46.0,47.0,56.0,48.0,64.0,61.0,68.0,62.0,48.0,61.0,46.0,47.0,56.0,48.0,64.0,61.0,68.0,62.0,48.0,68.0
6101,63.0,67.0,66.0,63.0,63.0,204125.0,63.0,68.0,67.0,63.0,66.0,63.0,65.0,61.0,64.0,68.0,63.0,68.0,67.0,63.0,66.0,63.0,65.0,61.0,64.0,68.0,61.0
6102,67.0,41.0,47.0,68.0,58.0,204381.0,67.0,51.0,41.0,58.0,47.0,68.0,68.0,65.0,70.0,53.0,67.0,51.0,41.0,58.0,47.0,68.0,68.0,65.0,70.0,53.0,65.0
6103,56.0,68.0,65.0,56.0,60.0,182621.0,56.0,63.0,68.0,60.0,65.0,56.0,56.0,57.0,55.0,62.0,56.0,63.0,68.0,60.0,65.0,56.0,56.0,57.0,55.0,62.0,57.0
6104,65.0,68.0,68.0,65.0,66.0,200542.0,65.0,69.0,68.0,66.0,68.0,65.0,67.0,64.0,66.0,69.0,65.0,69.0,68.0,66.0,68.0,65.0,67.0,64.0,66.0,69.0,64.0
6105,66.0,63.0,68.0,65.0,68.0,189278.0,66.0,66.0,63.0,68.0,68.0,65.0,66.0,62.0,65.0,67.0,66.0,66.0,63.0,68.0,68.0,65.0,66.0,62.0,65.0,67.0,62.0
6106,56.0,67.0,68.0,55.0,60.0,210527.0,56.0,68.0,67.0,60.0,68.0,55.0,58.0,53.0,55.0,67.0,56.0,68.0,67.0,60.0,68.0,55.0,58.0,53.0,55.0,67.0,53.0
6107,68.0,50.0,57.0,66.0,66.0,223839.0,68.0,55.0,50.0,66.0,57.0,66.0,68.0,60.0,68.0,58.0,68.0,55.0,50.0,66.0,57.0,66.0,68.0,60.0,68.0,58.0,60.0
6108,44.0,68.0,63.0,42.0,52.0,156256.0,44.0,58.0,68.0,52.0,63.0,42.0,43.0,45.0,41.0,56.0,44.0,58.0,68.0,52.0,63.0,42.0,43.0,45.0,41.0,56.0,45.0
6109,60.0,67.0,68.0,58.0,63.0,188000.0,60.0,68.0,67.0,63.0,68.0,58.0,63.0,57.0,60.0,68.0,60.0,68.0,67.0,63.0,68.0,58.0,63.0,57.0,60.0,68.0,57.0
6110,63.0,67.0,68.0,61.0,66.0,211041.0,63.0,66.0,67.0,66.0,68.0,61.0,61.0,58.0,59.0,65.0,63.0,66.0,67.0,66.0,68.0,61.0,61.0,58.0,59.0,65.0,58.0
6111,61.0,68.0,68.0,59.0,65.0,212321.0,61.0,66.0,68.0,65.0,68.0,59.0,61.0,57.0,58.0,66.0,61.0,66.0,68.0,65.0,68.0,59.0,61.0,57.0,58.0,66.0,57.0
6112,68.0,48.0,57.0,66.0,67.0,235874.0,68.0,55.0,48.0,67.0,57.0,66.0,68.0,62.0,67.0,58.0,68.0,55.0,48.0,67.0,57.0,66.0,68.0,62.0,67.0,58.0,62.0
6113,41.0,68.0,59.0,41.0,46.0,219491.0,41.0,60.0,68.0,46.0,59.0,41.0,43.0,45.0,41.0,57.0,41.0,60.0,68.0,46.0,59.0,41.0,43.0,45.0,41.0,57.0,45.0
6114,48.0,68.0,64.0,45.0,54.0,165219.0,48.0,61.0,68.0,54.0,64.0,45.0,47.0,47.0,44.0,58.0,48.0,61.0,68.0,54.0,64.0,45.0,47.0,47.0,44.0,58.0,47.0
6115,59.0,66.0,68.0,58.0,63.0,200292.0,59.0,67.0,66.0,63.0,68.0,58.0,61.0,56.0,59.0,67.0,59.0,67.0,66.0,63.0,68.0,58.0,61.0,56.0,59.0,67.0,56.0
6116,59.0,69.0,66.0,61.0,61.0,210532.0,59.0,68.0,69.0,61.0,66.0,61.0,62.0,63.0,61.0,67.0,59.0,68.0,69.0,61.0,66.0,61.0,62.0,63.0,61.0,67.0,63.0
6117,59.0,68.0,68.0,57.0,62.0,213092.0,59.0,67.0,68.0,62.0,68.0,57.0,60.0,56.0,57.0,66.0,59.0,67.0,68.0,62.0,68.0,57.0,60.0,56.0,57.0,66.0,56.0
6118,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,177508.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6119,58.0,68.0,66.0,55.0,60.0,189541.0,58.0,68.0,68.0,60.0,66.0,55.0,62.0,52.0,60.0,68.0,58.0,68.0,68.0,60.0,66.0,55.0,62.0,52.0,60.0,68.0,52.0
6120,67.0,67.0,68.0,66.0,68.0,190821.0,67.0,67.0,67.0,68.0,68.0,66.0,67.0,65.0,66.0,67.0,67.0,67.0,67.0,68.0,68.0,66.0,67.0,65.0,66.0,67.0,65.0
6121,66.0,53.0,55.0,67.0,62.0,223334.0,66.0,54.0,53.0,62.0,55.0,67.0,66.0,68.0,66.0,55.0,66.0,54.0,53.0,62.0,55.0,67.0,66.0,68.0,66.0,55.0,68.0
6122,68.0,42.0,48.0,69.0,62.0,230758.0,68.0,49.0,42.0,62.0,48.0,69.0,67.0,68.0,70.0,52.0,68.0,49.0,42.0,62.0,48.0,69.0,67.0,68.0,70.0,52.0,68.0
6123,54.0,68.0,64.0,53.0,58.0,162407.0,54.0,64.0,68.0,58.0,64.0,53.0,56.0,55.0,54.0,64.0,54.0,64.0,68.0,58.0,64.0,53.0,56.0,55.0,54.0,64.0,55.0
6124,58.0,71.0,67.0,56.0,61.0,169575.0,58.0,68.0,71.0,61.0,67.0,56.0,61.0,54.0,58.0,68.0,58.0,68.0,71.0,61.0,67.0,56.0,61.0,54.0,58.0,68.0,54.0
6125,68.0,43.0,49.0,68.0,62.0,203368.0,68.0,50.0,43.0,62.0,49.0,68.0,68.0,66.0,68.0,52.0,68.0,50.0,43.0,62.0,49.0,68.0,68.0,66.0,68.0,52.0,66.0
6126,58.0,68.0,65.0,57.0,60.0,203624.0,58.0,67.0,68.0,60.0,65.0,57.0,59.0,58.0,58.0,66.0,58.0,67.0,68.0,60.0,65.0,57.0,59.0,58.0,58.0,66.0,58.0
6127,56.0,69.0,68.0,53.0,61.0,210280.0,56.0,65.0,69.0,61.0,68.0,53.0,56.0,51.0,52.0,63.0,56.0,65.0,69.0,61.0,68.0,53.0,56.0,51.0,52.0,63.0,51.0
6128,49.0,68.0,64.0,49.0,54.0,165736.0,49.0,59.0,68.0,54.0,64.0,49.0,48.0,53.0,45.0,56.0,49.0,59.0,68.0,54.0,64.0,49.0,48.0,53.0,45.0,56.0,53.0
6129,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,9833.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6130,66.0,63.0,67.0,65.0,68.0,215401.0,66.0,65.0,63.0,68.0,67.0,65.0,66.0,64.0,65.0,66.0,66.0,65.0,63.0,68.0,67.0,65.0,66.0,64.0,65.0,66.0,64.0
6131,68.0,51.0,58.0,66.0,66.0,160105.0,68.0,58.0,51.0,66.0,58.0,66.0,68.0,62.0,67.0,60.0,68.0,58.0,51.0,66.0,58.0,66.0,68.0,62.0,67.0,60.0,62.0
6132,68.0,57.0,62.0,66.0,65.0,227689.0,68.0,61.0,57.0,65.0,62.0,66.0,69.0,62.0,68.0,63.0,68.0,61.0,57.0,65.0,62.0,66.0,69.0,62.0,68.0,63.0,62.0
6133,63.0,67.0,68.0,61.0,67.0,230249.0,63.0,62.0,67.0,67.0,68.0,61.0,61.0,61.0,58.0,61.0,63.0,62.0,67.0,67.0,68.0,61.0,61.0,61.0,58.0,61.0,61.0
6134,58.0,68.0,65.0,58.0,60.0,171369.0,58.0,66.0,68.0,60.0,65.0,58.0,60.0,59.0,59.0,65.0,58.0,66.0,68.0,60.0,65.0,58.0,60.0,59.0,59.0,65.0,59.0
6135,68.0,65.0,67.0,67.0,68.0,173673.0,68.0,68.0,65.0,68.0,67.0,67.0,69.0,65.0,68.0,69.0,68.0,68.0,65.0,68.0,67.0,67.0,69.0,65.0,68.0,69.0,65.0
6136,54.0,66.0,64.0,54.0,56.0,200810.0,54.0,68.0,66.0,56.0,64.0,54.0,59.0,53.0,57.0,67.0,54.0,68.0,66.0,56.0,64.0,54.0,59.0,53.0,57.0,67.0,53.0
6137,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,209002.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6138,68.0,61.0,64.0,67.0,69.0,52842.0,68.0,57.0,61.0,69.0,64.0,67.0,65.0,68.0,65.0,59.0,68.0,57.0,61.0,69.0,64.0,67.0,65.0,68.0,65.0,59.0,68.0
6139,68.0,46.0,54.0,67.0,66.0,41835.0,68.0,51.0,46.0,66.0,54.0,67.0,68.0,65.0,68.0,55.0,68.0,51.0,46.0,66.0,54.0,67.0,68.0,65.0,68.0,55.0,65.0
6140,61.0,67.0,64.0,61.0,60.0,211820.0,61.0,68.0,67.0,60.0,64.0,61.0,64.0,60.0,63.0,67.0,61.0,68.0,67.0,60.0,64.0,61.0,64.0,60.0,63.0,67.0,60.0
6141,64.0,65.0,65.0,65.0,64.0,218988.0,64.0,68.0,65.0,64.0,65.0,65.0,66.0,64.0,66.0,68.0,64.0,68.0,65.0,64.0,65.0,65.0,66.0,64.0,66.0,68.0,64.0
6142,41.0,68.0,60.0,43.0,46.0,224876.0,41.0,60.0,68.0,46.0,60.0,43.0,43.0,48.0,40.0,56.0,41.0,60.0,68.0,46.0,60.0,43.0,43.0,48.0,40.0,56.0,48.0
6143,63.0,67.0,66.0,63.0,64.0,167532.0,63.0,68.0,67.0,64.0,66.0,63.0,65.0,61.0,64.0,69.0,63.0,68.0,67.0,64.0,66.0,63.0,65.0,61.0,64.0,69.0,61.0
6144,57.0,66.0,68.0,54.0,63.0,194924.0,57.0,65.0,66.0,63.0,68.0,54.0,58.0,52.0,54.0,66.0,57.0,65.0,66.0,63.0,68.0,54.0,58.0,52.0,54.0,66.0,52.0
6145,61.0,65.0,65.0,60.0,62.0,208493.0,61.0,68.0,65.0,62.0,65.0,60.0,66.0,56.0,63.0,69.0,61.0,68.0,65.0,62.0,65.0,60.0,66.0,56.0,63.0,69.0,56.0
6146,63.0,63.0,65.0,60.0,63.0,215149.0,63.0,68.0,63.0,63.0,65.0,60.0,65.0,56.0,64.0,68.0,63.0,68.0,63.0,63.0,65.0,60.0,65.0,56.0,64.0,68.0,56.0
6147,63.0,63.0,65.0,62.0,64.0,157293.0,63.0,68.0,63.0,64.0,65.0,62.0,65.0,57.0,64.0,69.0,63.0,68.0,63.0,64.0,65.0,62.0,65.0,57.0,64.0,69.0,57.0
6148,58.0,70.0,68.0,56.0,62.0,230253.0,58.0,66.0,70.0,62.0,68.0,56.0,57.0,56.0,55.0,65.0,58.0,66.0,70.0,62.0,68.0,56.0,57.0,56.0,55.0,65.0,56.0
6149,62.0,66.0,66.0,62.0,63.0,193133.0,62.0,68.0,66.0,63.0,66.0,62.0,65.0,60.0,64.0,68.0,62.0,68.0,66.0,63.0,66.0,62.0,65.0,60.0,64.0,68.0,60.0
6150,65.0,64.0,68.0,63.0,68.0,209006.0,65.0,65.0,64.0,68.0,68.0,63.0,65.0,59.0,62.0,65.0,65.0,65.0,64.0,68.0,68.0,63.0,65.0,59.0,62.0,65.0,59.0
6151,65.0,65.0,66.0,64.0,66.0,179822.0,65.0,68.0,65.0,66.0,66.0,64.0,67.0,62.0,65.0,68.0,65.0,68.0,65.0,66.0,66.0,64.0,67.0,62.0,65.0,68.0,62.0
6152,68.0,60.0,64.0,67.0,67.0,218991.0,68.0,64.0,60.0,67.0,64.0,67.0,69.0,65.0,69.0,65.0,68.0,64.0,60.0,67.0,64.0,67.0,69.0,65.0,69.0,65.0,65.0
6153,58.0,65.0,64.0,57.0,59.0,229487.0,58.0,68.0,65.0,59.0,64.0,57.0,63.0,55.0,60.0,68.0,58.0,68.0,65.0,59.0,64.0,57.0,63.0,55.0,60.0,68.0,55.0
6154,59.0,66.0,65.0,58.0,61.0,231535.0,59.0,68.0,66.0,61.0,65.0,58.0,63.0,56.0,61.0,68.0,59.0,68.0,66.0,61.0,65.0,58.0,63.0,56.0,61.0,68.0,56.0
6155,61.0,67.0,66.0,61.0,61.0,212592.0,61.0,68.0,67.0,61.0,66.0,61.0,63.0,60.0,62.0,68.0,61.0,68.0,67.0,61.0,66.0,61.0,63.0,60.0,62.0,68.0,60.0
6156,63.0,40.0,44.0,65.0,58.0,234864.0,63.0,42.0,40.0,58.0,44.0,65.0,60.0,68.0,62.0,44.0,63.0,42.0,40.0,58.0,44.0,65.0,60.0,68.0,62.0,44.0,68.0
6157,65.0,68.0,68.0,65.0,66.0,184944.0,65.0,68.0,68.0,66.0,68.0,65.0,65.0,65.0,65.0,68.0,65.0,68.0,68.0,66.0,68.0,65.0,65.0,65.0,65.0,68.0,65.0
6158,66.0,53.0,60.0,64.0,65.0,211825.0,66.0,60.0,53.0,65.0,60.0,64.0,68.0,60.0,66.0,62.0,66.0,60.0,53.0,65.0,60.0,64.0,68.0,60.0,66.0,62.0,60.0
6159,61.0,44.0,46.0,65.0,55.0,220785.0,61.0,45.0,44.0,55.0,46.0,65.0,61.0,68.0,63.0,47.0,61.0,45.0,44.0,55.0,46.0,65.0,61.0,68.0,63.0,47.0,68.0
6160,66.0,64.0,66.0,65.0,66.0,231281.0,66.0,68.0,64.0,66.0,66.0,65.0,68.0,62.0,67.0,69.0,66.0,68.0,64.0,66.0,66.0,65.0,68.0,62.0,67.0,69.0,62.0
6161,67.0,51.0,53.0,68.0,61.0,180593.0,67.0,55.0,51.0,61.0,53.0,68.0,68.0,69.0,69.0,57.0,67.0,55.0,51.0,61.0,53.0,68.0,68.0,69.0,69.0,57.0,69.0
6162,68.0,62.0,65.0,68.0,66.0,224882.0,68.0,65.0,62.0,66.0,65.0,68.0,68.0,67.0,69.0,66.0,68.0,65.0,62.0,66.0,65.0,68.0,68.0,67.0,69.0,66.0,67.0
6163,68.0,61.0,64.0,66.0,66.0,226162.0,68.0,63.0,61.0,66.0,64.0,66.0,68.0,64.0,68.0,64.0,68.0,63.0,61.0,66.0,64.0,66.0,68.0,64.0,68.0,64.0,64.0
6164,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,232562.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6165,64.0,42.0,46.0,66.0,59.0,188274.0,64.0,43.0,42.0,59.0,46.0,66.0,64.0,68.0,65.0,46.0,64.0,43.0,42.0,59.0,46.0,66.0,64.0,68.0,65.0,46.0,68.0
6166,66.0,67.0,68.0,65.0,68.0,191090.0,66.0,66.0,67.0,68.0,68.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,67.0,68.0,68.0,65.0,65.0,65.0,64.0,66.0,65.0
6167,59.0,67.0,65.0,56.0,60.0,199027.0,59.0,68.0,67.0,60.0,65.0,56.0,61.0,53.0,59.0,67.0,59.0,68.0,67.0,60.0,65.0,56.0,61.0,53.0,59.0,67.0,53.0
6168,66.0,56.0,64.0,62.0,68.0,216435.0,66.0,63.0,56.0,68.0,64.0,62.0,66.0,56.0,64.0,65.0,66.0,63.0,56.0,68.0,64.0,62.0,66.0,56.0,64.0,65.0,56.0
6169,38.0,68.0,58.0,40.0,44.0,217203.0,38.0,58.0,68.0,44.0,58.0,40.0,40.0,45.0,38.0,55.0,38.0,58.0,68.0,44.0,58.0,40.0,40.0,45.0,38.0,55.0,45.0
6170,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,223603.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
6171,67.0,60.0,65.0,65.0,68.0,227443.0,67.0,60.0,60.0,68.0,65.0,65.0,64.0,61.0,64.0,62.0,67.0,60.0,60.0,68.0,65.0,65.0,64.0,61.0,64.0,62.0,61.0
6172,68.0,50.0,56.0,66.0,65.0,234355.0,68.0,56.0,50.0,65.0,56.0,66.0,68.0,64.0,67.0,58.0,68.0,56.0,50.0,65.0,56.0,66.0,68.0,64.0,67.0,58.0,64.0
6173,58.0,67.0,66.0,56.0,60.0,170355.0,58.0,68.0,67.0,60.0,66.0,56.0,61.0,55.0,59.0,69.0,58.0,68.0,67.0,60.0,66.0,56.0,61.0,55.0,59.0,69.0,55.0
6174,66.0,57.0,61.0,65.0,65.0,180339.0,66.0,62.0,57.0,65.0,61.0,65.0,68.0,62.0,67.0,64.0,66.0,62.0,57.0,65.0,61.0,65.0,68.0,62.0,67.0,64.0,62.0
6175,48.0,68.0,63.0,49.0,54.0,52340.0,48.0,60.0,68.0,54.0,63.0,49.0,47.0,54.0,46.0,58.0,48.0,60.0,68.0,54.0,63.0,49.0,47.0,54.0,46.0,58.0,54.0
6176,65.0,66.0,68.0,63.0,66.0,198517.0,65.0,66.0,66.0,66.0,68.0,63.0,64.0,60.0,63.0,66.0,65.0,66.0,66.0,66.0,68.0,63.0,64.0,60.0,63.0,66.0,60.0
6177,67.0,65.0,68.0,66.0,68.0,201845.0,67.0,65.0,65.0,68.0,68.0,66.0,68.0,63.0,67.0,66.0,67.0,65.0,65.0,68.0,68.0,66.0,68.0,63.0,67.0,66.0,63.0
